root_id,morphology_cluster
720575940631741507,MC_503.84
720575940627992392,MC_503.84
720575940623605833,MC_503.84
720575940622629196,MC_503.84
720575940620174933,MC_503.84
720575940638410842,MC_503.84
720575940628765289,MC_503.84
720575940614379882,MC_503.84
720575940630780524,MC_503.84
720575940639866739,MC_503.84
720575940649823353,MC_503.84
720575940619136123,MC_503.84
720575940629212286,MC_503.84
720575940620525695,MC_503.84
720575940607075202,MC_503.84
720575940627312773,MC_503.84
720575940627495557,MC_503.84
720575940620635014,MC_503.84
720575940631562124,MC_503.84
720575940640957837,MC_503.84
720575940626100112,MC_503.84
720575940614950034,MC_503.84
720575940624818324,MC_503.84
720575940615040918,MC_503.84
720575940626893208,MC_503.84
720575940612766873,MC_503.84
720575940655052705,MC_503.84
720575940615347874,MC_503.84
720575940620393893,MC_503.84
720575940615223719,MC_503.84
720575940623135144,MC_503.84
720575940627695784,MC_503.84
720575940633226669,MC_503.84
720575940613843119,MC_503.84
720575940607962290,MC_503.84
720575940634425780,MC_503.84
720575940621619382,MC_503.84
720575940621760182,MC_503.84
720575940616571579,MC_503.84
720575940616415675,MC_503.84
720575940630968005,MC_503.84
720575940614665926,MC_503.84
720575940628125383,MC_503.84
720575940628206791,MC_503.84
720575940632666828,MC_503.84
720575940612283601,MC_503.84
720575940616844761,MC_503.84
720575940621360349,MC_503.84
720575940622849245,MC_503.84
720575940615468767,MC_503.84
720575940637988324,MC_503.84
720575940624451815,MC_503.84
720575940638510057,MC_503.84
720575940624586219,MC_503.84
720575940624813804,MC_503.84
720575940613778925,MC_503.84
720575940619457007,MC_503.84
720575940620314864,MC_503.84
720575940621316592,MC_503.84
720575940625051635,MC_503.84
720575940640396533,MC_503.84
720575940652531446,MC_503.84
720575940630099449,MC_503.84
720575940617559041,MC_504.84
720575940608623371,MC_504.84
720575940608620043,MC_504.84
720575940630859791,MC_504.84
720575940611455766,MC_504.84
720575940644899095,MC_504.84
720575940616911138,MC_504.84
720575940625393701,MC_504.84
720575940630437418,MC_504.84
720575940628597547,MC_504.84
720575940628862507,MC_504.84
720575940630037036,MC_504.84
720575940609908270,MC_504.84
720575940628561963,MC_504.84
720575940639106613,MC_504.84
720575940629489212,MC_504.84
720575940614042178,MC_504.84
720575940609320004,MC_504.84
720575940631629643,MC_504.84
720575940622109004,MC_504.84
720575940624602701,MC_504.84
720575940630965335,MC_504.84
720575940626482521,MC_504.84
720575940620490075,MC_504.84
720575940617391197,MC_504.84
720575940635059551,MC_504.84
720575940633587552,MC_504.84
720575940611040866,MC_504.84
720575940625416292,MC_504.84
720575940615000426,MC_504.84
720575940634899819,MC_504.84
720575940620569197,MC_504.84
720575940620881005,MC_504.84
720575940629535610,MC_504.84
720575940622247036,MC_504.84
720575940618778247,MC_504.84
720575940623142536,MC_504.84
720575940616849041,MC_504.84
720575940614719634,MC_504.84
720575940621943187,MC_504.84
720575940623292307,MC_504.84
720575940614525078,MC_504.84
720575940614480790,MC_504.84
720575940611327129,MC_504.84
720575940629167515,MC_504.84
720575940633904796,MC_504.84
720575940618950814,MC_504.84
720575940643394208,MC_504.84
720575940654932385,MC_504.84
720575940654241441,MC_504.84
720575940619420838,MC_504.84
720575940613953703,MC_504.84
720575940611546794,MC_504.84
720575940618972331,MC_504.84
720575940636474798,MC_504.84
720575940636716718,MC_504.84
720575940619841456,MC_504.84
720575940605370033,MC_504.84
720575940605993649,MC_504.84
720575940620560054,MC_504.84
720575940624068284,MC_504.84
720575940624923324,MC_504.84
720575940620265664,MC_504.84
720575940614892230,MC_504.84
720575940615885766,MC_504.84
720575940642478024,MC_504.84
720575940606514889,MC_504.84
720575940632321484,MC_504.84
720575940631227343,MC_504.84
720575940608899797,MC_504.84
720575940608984277,MC_504.84
720575940622508246,MC_504.84
720575940619268312,MC_504.84
720575940612132826,MC_504.84
720575940640935387,MC_504.84
720575940622633693,MC_504.84
720575940604714208,MC_504.84
720575940633624034,MC_504.84
720575940637300708,MC_504.84
720575940620067823,MC_504.84
720575940611981810,MC_504.84
720575940620985332,MC_504.84
720575940652449270,MC_504.84
720575940629924855,MC_504.84
720575940629320704,MC_505.84
720575940617356545,MC_505.84
720575940617548545,MC_505.84
720575940627846404,MC_505.84
720575940622078725,MC_505.84
720575940623950600,MC_505.84
720575940606811657,MC_505.84
720575940627852810,MC_505.84
720575940606778123,MC_505.84
720575940625074446,MC_505.84
720575940627174417,MC_505.84
720575940644883479,MC_505.84
720575940622703640,MC_505.84
720575940618140699,MC_505.84
720575940617958429,MC_505.84
720575940617717282,MC_505.84
720575940647056163,MC_505.84
720575940645270052,MC_505.84
720575940622186793,MC_505.84
720575940616210738,MC_505.84
720575940638733109,MC_505.84
720575940631544889,MC_505.84
720575940626861370,MC_505.84
720575940638646335,MC_505.84
720575940618975045,MC_505.84
720575940636935494,MC_505.84
720575940623796041,MC_505.84
720575940631639627,MC_505.84
720575940624133453,MC_505.84
720575940619906901,MC_505.84
720575940627326553,MC_505.84
720575940624971353,MC_505.84
720575940631454312,MC_505.84
720575940629166953,MC_505.84
720575940632218984,MC_505.84
720575940636303728,MC_505.84
720575940629102974,MC_505.84
720575940660031361,MC_505.84
720575940659627649,MC_505.84
720575940625883523,MC_505.84
720575940647864964,MC_505.84
720575940626952325,MC_505.84
720575940621077126,MC_505.84
720575940619341447,MC_505.84
720575940617468043,MC_505.84
720575940641821069,MC_505.84
720575940626412176,MC_505.84
720575940614200722,MC_505.84
720575940623073427,MC_505.84
720575940614340502,MC_505.84
720575940628514971,MC_505.84
720575940619012510,MC_505.84
720575940632664740,MC_505.84
720575940615199143,MC_505.84
720575940626986920,MC_505.84
720575940620058539,MC_505.84
720575940606253489,MC_505.84
720575940624689077,MC_505.84
720575940625495480,MC_505.84
720575940618113721,MC_505.84
720575940625837242,MC_505.84
720575940616780731,MC_505.84
720575940606196926,MC_505.84
720575940621032384,MC_505.84
720575940616047046,MC_505.84
720575940624293578,MC_505.84
720575940633164236,MC_505.84
720575940623688653,MC_505.84
720575940631732687,MC_505.84
720575940630640847,MC_505.84
720575940611348178,MC_505.84
720575940630250455,MC_505.84
720575940617893337,MC_505.84
720575940621790685,MC_505.84
720575940615695071,MC_505.84
720575940634102241,MC_505.84
720575940637996516,MC_505.84
720575940612608741,MC_505.84
720575940624992747,MC_505.84
720575940625166828,MC_505.84
720575940621193456,MC_505.84
720575940629200369,MC_505.84
720575940622397940,MC_505.84
720575940629082874,MC_505.84
720575940622833677,MC_506.84
720575940626785297,MC_506.84
720575940626098705,MC_506.84
720575940629312786,MC_506.84
720575940613081878,MC_506.84
720575940644887831,MC_506.84
720575940621564184,MC_506.84
720575940624243996,MC_506.84
720575940632960031,MC_506.84
720575940633197855,MC_506.84
720575940632592415,MC_506.84
720575940625168935,MC_506.84
720575940630784298,MC_506.84
720575940609831726,MC_506.84
720575940616679218,MC_506.84
720575940645946164,MC_506.84
720575940645570100,MC_506.84
720575940627399738,MC_506.84
720575940615942978,MC_506.84
720575940632193347,MC_506.84
720575940628187208,MC_506.84
720575940624760137,MC_506.84
720575940627394895,MC_506.84
720575940632467281,MC_506.84
720575940632572753,MC_506.84
720575940618561108,MC_506.84
720575940639967320,MC_506.84
720575940635009887,MC_506.84
720575940633268320,MC_506.84
720575940629404775,MC_506.84
720575940614558826,MC_506.84
720575940629635692,MC_506.84
720575940644584046,MC_506.84
720575940636323952,MC_506.84
720575940613288818,MC_506.84
720575940638646899,MC_506.84
720575940637661811,MC_506.84
720575940635774327,MC_506.84
720575940649849209,MC_506.84
720575940619640955,MC_506.84
720575940646992772,MC_506.84
720575940618900103,MC_506.84
720575940623198344,MC_506.84
720575940616822161,MC_506.84
720575940623580563,MC_506.84
720575940634907799,MC_506.84
720575940634757015,MC_506.84
720575940618538653,MC_506.84
720575940655629729,MC_506.84
720575940614729378,MC_506.84
720575940640385955,MC_506.84
720575940629502201,MC_506.84
720575940626474920,MC_506.84
720575940614317487,MC_506.84
720575940611608243,MC_506.84
720575940636144308,MC_506.84
720575940623375541,MC_506.84
720575940635080116,MC_506.84
720575940636075700,MC_506.84
720575940639114685,MC_506.84
720575940620186048,MC_506.84
720575940623748804,MC_506.84
720575940623445956,MC_506.84
720575940623948996,MC_506.84
720575940644665800,MC_506.84
720575940624632266,MC_506.84
720575940622125773,MC_506.84
720575940614016465,MC_506.84
720575940614214865,MC_506.84
720575940633437907,MC_506.84
720575940611074002,MC_506.84
720575940622613462,MC_506.84
720575940615785951,MC_506.84
720575940604748256,MC_506.84
720575940613404387,MC_506.84
720575940624667115,MC_506.84
720575940623252972,MC_506.84
720575940612253677,MC_506.84
720575940620929263,MC_506.84
720575940629179889,MC_506.84
720575940625077491,MC_506.84
720575940641688565,MC_506.84
720575940631264505,MC_506.84
720575940622552575,MC_506.84
720575940618205953,MC_507.84
720575940626592258,MC_507.84
720575940608528139,MC_507.84
720575940608228107,MC_507.84
720575940623255821,MC_507.84
720575940616389900,MC_507.84
720575940620093460,MC_507.84
720575940628108309,MC_507.84
720575940623436312,MC_507.84
720575940622355226,MC_507.84
720575940618212379,MC_507.84
720575940617851675,MC_507.84
720575940606096416,MC_507.84
720575940646915875,MC_507.84
720575940622242342,MC_507.84
720575940631651882,MC_507.84
720575940628780332,MC_507.84
720575940626326334,MC_507.84
720575940618780992,MC_507.84
720575940630357827,MC_507.84
720575940610405700,MC_507.84
720575940639324742,MC_507.84
720575940627619912,MC_507.84
720575940628353098,MC_507.84
720575940639521358,MC_507.84
720575940627564626,MC_507.84
720575940620186197,MC_507.84
720575940626977369,MC_507.84
720575940617106781,MC_507.84
720575940635251807,MC_507.84
720575940634886240,MC_507.84
720575940621929571,MC_507.84
720575940626065508,MC_507.84
720575940626459236,MC_507.84
720575940628074089,MC_507.84
720575940620061293,MC_507.84
720575940645757550,MC_507.84
720575940612455537,MC_507.84
720575940613213298,MC_507.84
720575940630547574,MC_507.84
720575940650386297,MC_507.84
720575940650234745,MC_507.84
720575940627128701,MC_507.84
720575940622001279,MC_507.84
720575940622322815,MC_507.84
720575940627874181,MC_507.84
720575940620773766,MC_507.84
720575940632616078,MC_507.84
720575940627323279,MC_507.84
720575940611762581,MC_507.84
720575940612242581,MC_507.84
720575940617990557,MC_507.84
720575940618843550,MC_507.84
720575940655337889,MC_507.84
720575940626571688,MC_507.84
720575940633216941,MC_507.84
720575940621275824,MC_507.84
720575940621734320,MC_507.84
720575940607379122,MC_507.84
720575940617509561,MC_507.84
720575940616620219,MC_507.84
720575940639738813,MC_507.84
720575940605823934,MC_507.84
720575940635070911,MC_507.84
720575940620452544,MC_507.84
720575940630380994,MC_507.84
720575940626575562,MC_507.84
720575940631097039,MC_507.84
720575940640799952,MC_507.84
720575940611118290,MC_507.84
720575940628990423,MC_507.84
720575940637453278,MC_507.84
720575940638746084,MC_507.84
720575940638233572,MC_507.84
720575940618098662,MC_507.84
720575940622278634,MC_507.84
720575940624633324,MC_507.84
720575940623948012,MC_507.84
720575940621884656,MC_507.84
720575940621881584,MC_507.84
720575940620390640,MC_507.84
720575940635662328,MC_507.84
720575940630151162,MC_507.84
720575940623186687,MC_507.84
720575940630494208,MC_508.84
720575940629105155,MC_508.84
720575940629508355,MC_508.84
720575940622331909,MC_508.84
720575940629060614,MC_508.84
720575940622686215,MC_508.84
720575940629082371,MC_508.84
720575940622071813,MC_508.84
720575940608816651,MC_508.84
720575940622973965,MC_508.84
720575940622120208,MC_508.84
720575940627783953,MC_508.84
720575940631962642,MC_508.84
720575940627298323,MC_508.84
720575940620937236,MC_508.84
720575940613411606,MC_508.84
720575940645338647,MC_508.84
720575940618575133,MC_508.84
720575940620880673,MC_508.84
720575940646750755,MC_508.84
720575940626312229,MC_508.84
720575940623402790,MC_508.84
720575940614515496,MC_508.84
720575940619856177,MC_508.84
720575940614421811,MC_508.84
720575940631857721,MC_508.84
720575940621168449,MC_508.84
720575940632338503,MC_508.84
720575940638454350,MC_508.84
720575940632291921,MC_508.84
720575940627523666,MC_508.84
720575940638323290,MC_508.84
720575940608340060,MC_508.84
720575940626564708,MC_508.84
720575940629841255,MC_508.84
720575940620645741,MC_508.84
720575940621525869,MC_508.84
720575940636927095,MC_508.84
720575940630176122,MC_508.84
720575940619682427,MC_508.84
720575940619140731,MC_508.84
720575940621634687,MC_508.84
720575940622242943,MC_508.84
720575940660661633,MC_508.84
720575940626789763,MC_508.84
720575940623871882,MC_508.84
720575940623549331,MC_508.84
720575940624852372,MC_508.84
720575940615625110,MC_508.84
720575940635243671,MC_508.84
720575940635234199,MC_508.84
720575940627351448,MC_508.84
720575940629589659,MC_508.84
720575940629652379,MC_508.84
720575940655109281,MC_508.84
720575940632700836,MC_508.84
720575940633064356,MC_508.84
720575940614884007,MC_508.84
720575940615043495,MC_508.84
720575940632966829,MC_508.84
720575940614302383,MC_508.84
720575940624177845,MC_508.84
720575940617842873,MC_508.84
720575940616628667,MC_508.84
720575940625272252,MC_508.84
720575940639209917,MC_508.84
720575940626568906,MC_508.84
720575940623166413,MC_508.84
720575940620215512,MC_508.84
720575940642017499,MC_508.84
720575940636399582,MC_508.84
720575940633913057,MC_508.84
720575940634085090,MC_508.84
720575940638104036,MC_508.84
720575940624749031,MC_508.84
720575940624380394,MC_508.84
720575940613596397,MC_508.84
720575940614097645,MC_508.84
720575940613798637,MC_508.84
720575940612403442,MC_508.84
720575940652682230,MC_508.84
720575940635509496,MC_508.84
720575940629579514,MC_508.84
720575940627944700,MC_508.84
720575940627856643,MC_509.83
720575940628865283,MC_509.83
720575940621957125,MC_509.83
720575940628435462,MC_509.83
720575940627061002,MC_509.83
720575940607390219,MC_509.83
720575940631376658,MC_509.83
720575940627645461,MC_509.83
720575940627746069,MC_509.83
720575940644787479,MC_509.83
720575940633973529,MC_509.83
720575940618345243,MC_509.83
720575940618107675,MC_509.83
720575940626160414,MC_509.83
720575940624133414,MC_509.83
720575940625178919,MC_509.83
720575940614220328,MC_509.83
720575940629919788,MC_509.83
720575940632889645,MC_509.83
720575940617439542,MC_509.83
720575940626011706,MC_509.83
720575940617636155,MC_509.83
720575940631429955,MC_509.83
720575940617070405,MC_509.83
720575940623830857,MC_509.83
720575940625310029,MC_509.83
720575940617721172,MC_509.83
720575940636768090,MC_509.83
720575940608173916,MC_509.83
720575940616925277,MC_509.83
720575940619778925,MC_509.83
720575940635682159,MC_509.83
720575940612845170,MC_509.83
720575940612556658,MC_509.83
720575940630719350,MC_509.83
720575940607072898,MC_509.83
720575940620625030,MC_509.83
720575940635350520,MC_509.83
720575940632048780,MC_509.83
720575940636345998,MC_509.83
720575940636273294,MC_509.83
720575940626254736,MC_509.83
720575940614931862,MC_509.83
720575940627114904,MC_509.83
720575940626510232,MC_509.83
720575940634285980,MC_509.83
720575940614922146,MC_509.83
720575940639791779,MC_509.83
720575940621298854,MC_509.83
720575940626515368,MC_509.83
720575940612285354,MC_509.83
720575940606014898,MC_509.83
720575940625116092,MC_509.83
720575940639221949,MC_509.83
720575940621064896,MC_509.83
720575940620365249,MC_509.83
720575940621094593,MC_509.83
720575940609270979,MC_509.83
720575940599457990,MC_509.83
720575940599755718,MC_509.83
720575940628198855,MC_509.83
720575940606829257,MC_509.83
720575940622006218,MC_509.83
720575940622246090,MC_509.83
720575940623714765,MC_509.83
720575940639387856,MC_509.83
720575940623923155,MC_509.83
720575940617500884,MC_509.83
720575940607694293,MC_509.83
720575940621920982,MC_509.83
720575940617342169,MC_509.83
720575940612473562,MC_509.83
720575940614803933,MC_509.83
720575940614620381,MC_509.83
720575940637645790,MC_509.83
720575940614791645,MC_509.83
720575940637321950,MC_509.83
720575940614678237,MC_509.83
720575940614796509,MC_509.83
720575940628046824,MC_509.83
720575940604712688,MC_509.83
720575940641345269,MC_509.83
720575940635351288,MC_509.83
720575940627881728,MC_510.83
720575940616583681,MC_510.83
720575940628379910,MC_510.83
720575940622300941,MC_510.83
720575940623602958,MC_510.83
720575940630514959,MC_510.83
720575940623231245,MC_510.83
720575940644088855,MC_510.83
720575940632871961,MC_510.83
720575940644226084,MC_510.83
720575940623386918,MC_510.83
720575940611792168,MC_510.83
720575940615280178,MC_510.83
720575940630340664,MC_510.83
720575940631095097,MC_510.83
720575940625580094,MC_510.83
720575940617199424,MC_510.83
720575940614046274,MC_510.83
720575940608547140,MC_510.83
720575940625881672,MC_510.83
720575940630759755,MC_510.83
720575940621235276,MC_510.83
720575940629241675,MC_510.83
720575940615430230,MC_510.83
720575940628558679,MC_510.83
720575940609722722,MC_510.83
720575940636310373,MC_510.83
720575940604228454,MC_510.83
720575940614296938,MC_510.83
720575940628717420,MC_510.83
720575940611197297,MC_510.83
720575940611436913,MC_510.83
720575940629328246,MC_510.83
720575940645607812,MC_510.83
720575940620721286,MC_510.83
720575940617940359,MC_510.83
720575940618626439,MC_510.83
720575940626398601,MC_510.83
720575940623524234,MC_510.83
720575940619797382,MC_510.83
720575940630706572,MC_510.83
720575940620552326,MC_510.83
720575940635242126,MC_510.83
720575940626148751,MC_510.83
720575940623324820,MC_510.83
720575940634326172,MC_510.83
720575940617113501,MC_510.83
720575940619047582,MC_510.83
720575940613243807,MC_510.83
720575940637663907,MC_510.83
720575940631000740,MC_510.83
720575940619050149,MC_510.83
720575940620731561,MC_510.83
720575940618692779,MC_510.83
720575940620601008,MC_510.83
720575940611692467,MC_510.83
720575940622630069,MC_510.83
720575940624518328,MC_510.83
720575940625488826,MC_510.83
720575940638654141,MC_510.83
720575940634203583,MC_510.83
720575940614776262,MC_510.83
720575940624854474,MC_510.83
720575940618391499,MC_510.83
720575940610888910,MC_510.83
720575940612626641,MC_510.83
720575940610549970,MC_510.83
720575940615932377,MC_510.83
720575940640998875,MC_510.83
720575940603891936,MC_510.83
720575940602313952,MC_510.83
720575940611802595,MC_510.83
720575940611891685,MC_510.83
720575940610268901,MC_510.83
720575940626553320,MC_510.83
720575940638203881,MC_510.83
720575940623490026,MC_510.83
720575940623498483,MC_510.83
720575940639839733,MC_510.83
720575940641305333,MC_510.83
720575940628506871,MC_510.83
720575940630682361,MC_510.83
720575940629146107,MC_510.83
720575940617427713,MC_511.83
720575940628175363,MC_511.83
720575940627081994,MC_511.83
720575940615243020,MC_511.83
720575940615714060,MC_511.83
720575940622972686,MC_511.83
720575940622981646,MC_511.83
720575940624941326,MC_511.83
720575940644805143,MC_511.83
720575940633123609,MC_511.83
720575940619978266,MC_511.83
720575940619970586,MC_511.83
720575940630351903,MC_511.83
720575940631777567,MC_511.83
720575940605452064,MC_511.83
720575940616440098,MC_511.83
720575940623067942,MC_511.83
720575940628217899,MC_511.83
720575940627964204,MC_511.83
720575940632203823,MC_511.83
720575940618148406,MC_511.83
720575940629949751,MC_511.83
720575940630853948,MC_511.83
720575940629545027,MC_511.83
720575940622162505,MC_511.83
720575940619794512,MC_511.83
720575940630312785,MC_511.83
720575940627170898,MC_511.83
720575940619556437,MC_511.83
720575940630146135,MC_511.83
720575940637339738,MC_511.83
720575940621357147,MC_511.83
720575940621832542,MC_511.83
720575940622812003,MC_511.83
720575940625476708,MC_511.83
720575940628415079,MC_511.83
720575940626547817,MC_511.83
720575940629788012,MC_511.83
720575940629855596,MC_511.83
720575940635884911,MC_511.83
720575940649536377,MC_511.83
720575940621791356,MC_511.83
720575940629536894,MC_511.83
720575940621730175,MC_511.83
720575940626513027,MC_511.83
720575940622999944,MC_511.83
720575940622996104,MC_511.83
720575940625451920,MC_511.83
720575940628983963,MC_511.83
720575940617807517,MC_511.83
720575940614770847,MC_511.83
720575940614327202,MC_511.83
720575940631731620,MC_511.83
720575940620059045,MC_511.83
720575940620682662,MC_511.83
720575940620936870,MC_511.83
720575940621906345,MC_511.83
720575940620713129,MC_511.83
720575940619954091,MC_511.83
720575940636246446,MC_511.83
720575940635213998,MC_511.83
720575940635465908,MC_511.83
720575940620682934,MC_511.83
720575940624884920,MC_511.83
720575940624293048,MC_511.83
720575940625765306,MC_511.83
720575940615507641,MC_511.83
720575940618371777,MC_511.83
720575940619695553,MC_511.83
720575940628304578,MC_511.83
720575940623370180,MC_511.83
720575940633056467,MC_511.83
720575940628394716,MC_511.83
720575940628353244,MC_511.83
720575940635803876,MC_511.83
720575940625940456,MC_511.83
720575940627264488,MC_511.83
720575940619495664,MC_511.83
720575940621560052,MC_511.83
720575940639218165,MC_511.83
720575940627750647,MC_511.83
720575940635309304,MC_511.83
720575940630598395,MC_511.83
720575940617408769,MC_512.83
720575940627181828,MC_512.83
720575940628358662,MC_512.83
720575940628206598,MC_512.83
720575940631488271,MC_512.83
720575940628260368,MC_512.83
720575940622305553,MC_512.83
720575940631555090,MC_512.83
720575940613444886,MC_512.83
720575940612970262,MC_512.83
720575940621313304,MC_512.83
720575940627104284,MC_512.83
720575940626476062,MC_512.83
720575940642841636,MC_512.83
720575940620012081,MC_512.83
720575940615916594,MC_512.83
720575940632003640,MC_512.83
720575940632028985,MC_512.83
720575940617815099,MC_512.83
720575940616856640,MC_512.83
720575940621742401,MC_512.83
720575940618771269,MC_512.83
720575940618742085,MC_512.83
720575940632448583,MC_512.83
720575940628090184,MC_512.83
720575940630774603,MC_512.83
720575940620384080,MC_512.83
720575940627935058,MC_512.83
720575940632702035,MC_512.83
720575940627692626,MC_512.83
720575940630975831,MC_512.83
720575940620543323,MC_512.83
720575940618886747,MC_512.83
720575940620936289,MC_512.83
720575940636619621,MC_512.83
720575940629706343,MC_512.83
720575940627685739,MC_512.83
720575940645667438,MC_512.83
720575940645807726,MC_512.83
720575940612614513,MC_512.83
720575940639460467,MC_512.83
720575940615669109,MC_512.83
720575940622127740,MC_512.83
720575940639688320,MC_512.83
720575940607554434,MC_512.83
720575940606469250,MC_512.83
720575940621167238,MC_512.83
720575940617208459,MC_512.83
720575940636643214,MC_512.83
720575940626005136,MC_512.83
720575940624763796,MC_512.83
720575940634888855,MC_512.83
720575940626720152,MC_512.83
720575940635205783,MC_512.83
720575940617836189,MC_512.83
720575940617265566,MC_512.83
720575940615711391,MC_512.83
720575940631839140,MC_512.83
720575940614574511,MC_512.83
720575940606268081,MC_512.83
720575940612349363,MC_512.83
720575940635582132,MC_512.83
720575940624634551,MC_512.83
720575940624446650,MC_512.83
720575940620491712,MC_512.83
720575940614705873,MC_512.83
720575940622869462,MC_512.83
720575940615637983,MC_512.83
720575940605179360,MC_512.83
720575940633817569,MC_512.83
720575940617822438,MC_512.83
720575940616236262,MC_512.83
720575940618216166,MC_512.83
720575940620609006,MC_512.83
720575940621483504,MC_512.83
720575940628893937,MC_512.83
720575940612632306,MC_512.83
720575940622995443,MC_512.83
720575940619846384,MC_512.83
720575940636160504,MC_512.83
720575940630102778,MC_512.83
720575940627993852,MC_512.83
720575940623732991,MC_512.83
720575940630126848,MC_513.83
720575940629101571,MC_513.83
720575940628421380,MC_513.83
720575940623152909,MC_513.83
720575940623265805,MC_513.83
720575940622304781,MC_513.83
720575940627018259,MC_513.83
720575940620346132,MC_513.83
720575940620446228,MC_513.83
720575940633730329,MC_513.83
720575940647117603,MC_513.83
720575940644658212,MC_513.83
720575940623186985,MC_513.83
720575940610686510,MC_513.83
720575940619309105,MC_513.83
720575940620179505,MC_513.83
720575940619121713,MC_513.83
720575940642329140,MC_513.83
720575940641328692,MC_513.83
720575940619183158,MC_513.83
720575940632266297,MC_513.83
720575940632310585,MC_513.83
720575940617160763,MC_513.83
720575940626344510,MC_513.83
720575940619181120,MC_513.83
720575940615754562,MC_513.83
720575940619030858,MC_513.83
720575940631295051,MC_513.83
720575940624538189,MC_513.83
720575940624733773,MC_513.83
720575940617147734,MC_513.83
720575940615060054,MC_513.83
720575940626345305,MC_513.83
720575940638314330,MC_513.83
720575940626523737,MC_513.83
720575940628144745,MC_513.83
720575940629019497,MC_513.83
720575940635139435,MC_513.83
720575940644920686,MC_513.83
720575940615402101,MC_513.83
720575940618046587,MC_513.83
720575940627148163,MC_513.83
720575940617379979,MC_513.83
720575940631778444,MC_513.83
720575940640460173,MC_513.83
720575940627298447,MC_513.83
720575940623897744,MC_513.83
720575940615340690,MC_513.83
720575940609777301,MC_513.83
720575940611362965,MC_513.83
720575940612149657,MC_513.83
720575940613784223,MC_513.83
720575940653550753,MC_513.83
720575940614516386,MC_513.83
720575940640302755,MC_513.83
720575940654545825,MC_513.83
720575940621946024,MC_513.83
720575940628006312,MC_513.83
720575940612454579,MC_513.83
720575940620987574,MC_513.83
720575940621003446,MC_513.83
720575940625132472,MC_513.83
720575940616291001,MC_513.83
720575940638158525,MC_513.83
720575940644136392,MC_513.83
720575940620063947,MC_513.83
720575940611659470,MC_513.83
720575940613671889,MC_513.83
720575940633848787,MC_513.83
720575940618303704,MC_513.83
720575940619454168,MC_513.83
720575940605422560,MC_513.83
720575940633871841,MC_513.83
720575940605411296,MC_513.83
720575940638764772,MC_513.83
720575940624423655,MC_513.83
720575940623747819,MC_513.83
720575940620603375,MC_513.83
720575940621068015,MC_513.83
720575940628530161,MC_513.83
720575940611924722,MC_513.83
720575940652860406,MC_513.83
720575940630891513,MC_513.83
720575940627033094,MC_514.83
720575940624346119,MC_514.83
720575940607249419,MC_514.83
720575940627482896,MC_514.83
720575940619200532,MC_514.83
720575940626970901,MC_514.83
720575940645210391,MC_514.83
720575940621884698,MC_514.83
720575940605819680,MC_514.83
720575940618011426,MC_514.83
720575940646979363,MC_514.83
720575940626245676,MC_514.83
720575940626822700,MC_514.83
720575940632460077,MC_514.83
720575940632637999,MC_514.83
720575940626221104,MC_514.83
720575940616390194,MC_514.83
720575940639755829,MC_514.83
720575940615981886,MC_514.83
720575940619054144,MC_514.83
720575940620543297,MC_514.83
720575940615716418,MC_514.83
720575940638312006,MC_514.83
720575940627681864,MC_514.83
720575940627867208,MC_514.83
720575940625415245,MC_514.83
720575940639314510,MC_514.83
720575940637971790,MC_514.83
720575940627505746,MC_514.83
720575940617637204,MC_514.83
720575940616778838,MC_514.83
720575940631092055,MC_514.83
720575940640189016,MC_514.83
720575940638088282,MC_514.83
720575940608360284,MC_514.83
720575940622172510,MC_514.83
720575940634648160,MC_514.83
720575940621258081,MC_514.83
720575940621077357,MC_514.83
720575940620947309,MC_514.83
720575940639831411,MC_514.83
720575940616710517,MC_514.83
720575940627224957,MC_514.83
720575940627669885,MC_514.83
720575940660301185,MC_514.83
720575940620786566,MC_514.83
720575940623444872,MC_514.83
720575940633490830,MC_514.83
720575940635403662,MC_514.83
720575940636870798,MC_514.83
720575940624554132,MC_514.83
720575940611924117,MC_514.83
720575940618504093,MC_514.83
720575940619302046,MC_514.83
720575940655144865,MC_514.83
720575940615301794,MC_514.83
720575940653151649,MC_514.83
720575940632531876,MC_514.83
720575940633246116,MC_514.83
720575940620222629,MC_514.83
720575940614619559,MC_514.83
720575940636574382,MC_514.83
720575940624924600,MC_514.83
720575940624993720,MC_514.83
720575940626134714,MC_514.83
720575940616255931,MC_514.83
720575940625129148,MC_514.83
720575940634579135,MC_514.83
720575940620559041,MC_514.83
720575940630305474,MC_514.83
720575940644065736,MC_514.83
720575940644137416,MC_514.83
720575940622965213,MC_514.83
720575940622737117,MC_514.83
720575940615195359,MC_514.83
720575940637944798,MC_514.83
720575940634247906,MC_514.83
720575940613668579,MC_514.83
720575940614201325,MC_514.83
720575940620602607,MC_514.83
720575940652561398,MC_514.83
720575940624353277,MC_514.83
720575940615078142,MC_514.83
720575940629159168,MC_515.83
720575940624676098,MC_515.83
720575940627176963,MC_515.83
720575940627659268,MC_515.83
720575940606688779,MC_515.83
720575940615394572,MC_515.83
720575940625839633,MC_515.83
720575940625502993,MC_515.83
720575940625581843,MC_515.83
720575940625243155,MC_515.83
720575940633671705,MC_515.83
720575940622724634,MC_515.83
720575940616256795,MC_515.83
720575940617045019,MC_515.83
720575940624339228,MC_515.83
720575940621859873,MC_515.83
720575940623160102,MC_515.83
720575940617592113,MC_515.83
